incident_number,year,country,region,city,route,year_found,where_found,how_long_dead,where_death_registered,date_death_registered,circumstances,details_of_incident,primary_cause,secondary_cause,identification_status,details_of_identification,labels,sex,age,estimated_age,stated_nationality,place_of_birth,place_of_last_known_residence,guessed_nationality,descriptions_of_race,personal_items,features,other_information
North Aegean 8,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),2007,"sea, Gatos, Samos",NA,Vathy,25/04/2007,NA,NA,undetermined due to decomposition,NA,unidentified,NA,male unknown,male,NA,20-25,NA,NA,NA,NA,NA,NA,1.80m,NA
North Aegean 8,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),2007,"sea, Gatos, Samos",NA,Vathy,25/04/2007,NA,NA,undetermined due to decomposition,NA,unidentified,NA,male unknown,male,NA,20-25,NA,NA,NA,NA,NA,NA,1.78m,NA
NA,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),NA,"sea, Klima, Samos",NA,Vathy,9/07/2007,NA,NA,drowning,NA,unidentified,NA,male unknown,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Aegean 9,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),2007,"sea, Sidera, Samos",NA,Vathy,3/08/2007,NA,NA,drowning,NA,unidentified,NA,male unknown,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Aegean 9,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),2007,"sea, Sidera, Samos",NA,Vathy,3/08/2007,NA,NA,drowning,NA,unidentified,NA,male unknown,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),NA,"beach Mazanou, Seitanio, Samos",NA,Vathy,20/09/2007,NA,NA,drowning,NA,identified,NA,NA,female,NA,NA,Sri Lanka,NA,NA,NA,NA,NA,NA,NA
North Aegean 10,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),2007,"sea, Kalami, Samou",NA,Vathy,3/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown female,female,NA,5,Somalia,NA,NA,NA,NA,NA,NA,NA
North Aegean 10,2007,Greece,North Aegean,"Samos, Vathy",Eastern Mediterranean (sea),2007,"sea, Kalami, Vathy, West Samos",NA,Vathy,12/10/2007,NA,NA,drowning,NA,identified,NA,NA,male,NA,30,Somalia,NA,NA,NA,NA,NA,NA,NA
NA,2007,Greece,North Aegean,"Samos, Mytilinioi",Eastern Mediterranean (sea),NA,"sea, Galaziou, Samos",NA,Pythagorio,28/11/2007,NA,NA,drowning,NA,unidentified,NA,young coloured woman unknown,female,NA,young,NA,NA,NA,NA,coloured,NA,NA,NA
NA,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,Akra Feros Korakas,NA,Mytilini,10/08/2007,NA,NA,NA,presumed drowning,unidentified,NA,man unknown,male,NA,25,NA,NA,NA,NA,NA,clothes,"1.65m, black hair",necropsy impossible due to state of decomposition
NA,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,sea near Mytilini airport,5-6 hours,Mytilini,31/08/2007,NA,NA,drowning,NA,identified,NA,NA,male,34,NA,Iraq,NA,NA,NA,NA,NA,NA,NA
North Aegean 20,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Nea Kydonion",60 hours,Mytilini,24/09/2007,NA,NA,drowning,NA,unidentified,NA,man unknown A,male,NA,20-25,NA,NA,NA,NA,NA,clothes,"1.70m, black hair",NA
North Aegean 20,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Laftsi",NA,Mytilini,24/09/2007,NA,NA,drowning,NA,unidentified,NA,man unknown B,male,NA,20-25,NA,NA,NA,NA,NA,clothes,"1.75m, black hair",NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Yeni Limani Kapi",20 hours,Mytilini,2/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man A,male,NA,young,NA,NA,NA,NA,NA,NA,NA,NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Yeni Limani Kapi",20 hours,Mytilini,2/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man I,male,NA,20-25,NA,NA,NA,NA,NA,clothes,"1.70m, brown hair",NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Yeni Limani Kapi",20 hours,Mytilini,2/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man II,male,NA,20-25,NA,NA,NA,NA,NA,clothes,"1.70m, brown hair",NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Yeni Limani Kapi",20 hours,Mytilini,2/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man III,male,NA,20-25,NA,NA,NA,NA,NA,clothes,"1.70m, brown hair",NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Yeni Limani Kapi",20 hours,Mytilini,2/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man IIII,male,NA,20-25,NA,NA,NA,NA,NA,clothes,"1.70m, black hair",NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Yeni Limani Kapi",5 days,Mytilini,6/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man,male,NA,NA,NA,NA,NA,NA,NA,clothes,NA,NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Lagada",8 days,Mytilini,8/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man 1,male,NA,20-40,NA,NA,NA,NA,NA,clothes,NA,NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Lagada",8 days,Mytilini,8/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man 2,male,NA,20-40,NA,NA,NA,NA,NA,clothes,"1.75m, black hair",NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Lagada",8 days,Mytilini,8/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man 3,male,NA,40-60,NA,NA,NA,NA,NA,clothes,"1.60m, grey hair",NA
North Aegean 21,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Ferogia",8 days,Mytilini,9/10/2007,NA,NA,drowning,NA,unidentified,NA,unknown man (4),male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"sea, Akra Smyrnia, Nea Kydonion",NA,Mytilini,4/11/2007,NA,NA,drowning,NA,unidentified,NA,unknown man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,decomposed
NA,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,Lesvos,NA,Mytilini,9/11/2007,NA,NA,drowning,NA,unidentified,NA,unknown body without head,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2007,Greece,North Aegean,"Lesvos, Mytilini",Eastern Mediterranean (sea),2007,"Kavaki, Ag. Georgiou",NA,Mytilini,25/11/2007,NA,NA,drowning,NA,unidentified,NA,unknown man,male,NA,20-25,NA,NA,NA,NA,NA,clothes,"1.65m, thinned black hair",NA
NA,2007,Greece,Dodecanese,Kalymnos,Eastern Mediterranean (sea),2007,NA,NA,Kalymnos,3/10/2007,NA,NA,undetermined due to decomposition,NA,unidentified,NA,unidentified man,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2007,Greece,Dodecanese,Kos,Eastern Mediterranean (sea),2007,"near Hotel Neptune, Mastichari area, Kos",NA,Kos City,3/05/2007,NA,NA,NA,NA,unidentified,NA,unidentified corpse possibly of minor girl,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,awaiting coroner's report at time of registration
NA,2007,Greece,Dodecanese,Rhodes,Eastern Mediterranean (sea),NA,NA,NA,Rhodes City,7/05/2007,NA,NA,drowning,NA,identified,NA,NA,male,17,NA,Somalia,NA,NA,NA,NA,NA,NA,NA
NA,2007,Greece,Cyclades,"Syros, Ermoupolis",Eastern Mediterranean (sea),2007,"sea, Cape Pappas",NA,Ermoupolis,15/11/2007,NA,NA,undetermined due to decomposition,NA,unidentified,NA,unidentified corpse,male,NA,30-35,NA,NA,NA,NA,NA,NA,NA,awaiting lab results at time of registration
NA,2007,Greece,Cyclades,"Syros, Ermoupolis",Eastern Mediterranean (sea),2007,"sea, Xilompati, Donousa",NA,Ermoupolis,15/11/2007,NA,NA,drowning,hypothermia,unidentified,NA,unidentified corpse,male,NA,30-35,NA,NA,NA,NA,NA,NA,NA,NA
NA,2007,Greece,Ionian islands,Corfu,Adriatic (sea),NA,NA,NA,Corfu,12/03/2007,NA,NA,drowning,NA,identified,NA,NA,male,23,NA,Albania,NA,NA,NA,NA,NA,NA,NA
NA,2007,Gibraltar,Gibraltar,Gibraltar,Western Mediterranean (sea),NA,NA,NA,NA,NA,NA,NA,NA,NA,unidentified,NA,unknown,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2007,Spain,Ceuta,Ceuta,Western Mediterranean (land),NA,NA,NA,Ceuta,21/06/2007,NA,NA,drowning,NA,identified,NA,NA,male,NA,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,2007,Spain,Ceuta,Ceuta,Western Mediterranean (land),NA,NA,NA,Ceuta,28/09/2007,NA,NA,drowning,NA,unidentified,NA,"unidentified male cadaver, black race",male,NA,NA,NA,NA,NA,NA,black,NA,NA,NA
NA,2007,Spain,Ceuta,Ceuta,Western Mediterranean (land),NA,NA,NA,Ceuta,30/10/2007,NA,NA,drowning,NA,identified,NA,NA,NA,18,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,2007,Spain,Ceuta,Ceuta,Western Mediterranean (land),NA,NA,NA,Ceuta,9/01/2008,NA,NA,drowning,NA,identified,NA,NA,male,27,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,2008,Spain,Cadiz,Chiclana de la Frontera,Western Mediterranean (sea),NA,NA,NA,Chiclana de la Frontera,23/03/2009,NA,NA,drowning,NA,identified,NA,NA,NA,NA,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
Cadiz 28,2008,Spain,Cadiz,Chiclana de la Frontera,Western Mediterranean (sea),2008,"beach, near Torre del Pueblo",NA,Chiclana de la Frontera,5/02/2008,NA,sinking boat,drowning,NA,identified,NA,"unknown person, Guardia Civil bracelet number 2",male,28,NA,Morocco,NA,NA,NA,NA,clothes,NA,NA
Cadiz 28,2008,Spain,Cadiz,Chiclana de la Frontera,Western Mediterranean (sea),2008,"beach, near Torre del Pueblo",NA,Chiclana de la Frontera,4/02/2008,NA,sinking boat,drowning,NA,identified,NA,"unknown person, Guardia Civil bracelet number 1",male,23,NA,Morocco,NA,NA,NA,NA,clothes,NA,NA
Cadiz 42,2008,Spain,Cadiz,Barbate,Western Mediterranean (sea),NA,beach Zahara,NA,Barbate,16/01/2008,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,30-35,NA,NA,NA,NA,NA,NA,dark skin,NA
Cadiz 42,2008,Spain,Cadiz,Barbate,Western Mediterranean (sea),NA,"beach, Los Canos de Meca",NA,Barbate,16/01/2008,NA,NA,drowning,NA,unidentified,NA,NA,female,NA,20-25,NA,NA,NA,NA,arab,NA,dark skin,NA
Cadiz 42,2008,Spain,Cadiz,Barbate,Western Mediterranean (sea),NA,"beach near Trafalgar lighthouse, Los Canos de Meca",NA,Barbate,16/01/2008,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,17-20,NA,NA,NA,NA,arab,NA,NA,NA
Cadiz 42,2008,Spain,Cadiz,Barbate,Western Mediterranean (sea),NA,"beach Marisucia, near Trafalgar lighthouse, Los Canos de Meca",NA,Barbate,16/01/2008,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,18,NA,NA,NA,NA,Maghreb,NA,NA,NA
Cadiz 42,2008,Spain,Cadiz,Barbate,Western Mediterranean (sea),2008,"beach Marisucia, near Trafalgar lighthouse, Los Canos de Meca",5 days,Barbate,16/01/2008,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,25,NA,NA,NA,NA,NA,NA,NA,NA
